大学英文名称,学位,专业英文名称,所属院系,所属院系（英文）,所属院系网址,招生网址,专业网址,valid_response_count,consistency_type,consistency_detail,response_1,response_1_valid,response_2,response_2_valid,response_3,response_3_valid
"Purdue University, West Lafayette",PHD,Mathematical and Computational Psychology,健康与人文科学学院,College of Health and Human Sciences,https://hhs.purdue.edu/,https://www.purdue.edu/academics/ogsps/prospective/gradrequirements/westlafayette/mcps.html,https://hhs.purdue.edu/graduate-programs/mathematical-and-computational-psychology/,3,majority_valid_same,2 valid responses are identical,"College of Health and Human Sciences, https://hhs.purdue.edu",True,"College of Health and Human Sciences, https://hhs.purdue.edu/",True,"College of Health and Human Sciences, https://hhs.purdue.edu/",True
"University of Maryland, College Park",MS,Applied Mathematics,计算机、数学与自然科学学院,College of Computer,https://cmns.umd.edu/,https://gradschool.umd.edu/computermathematicalnatural-sciences/amsc,https://amsc.umd.edu/academics/program-concentrations.html,3,majority_valid_same,2 valid responses are identical,"College of Computer, Mathematical, and Natural Sciences, https://cmns.umd.edu/",True,"College of Computer, Mathematical, and Natural Sciences, https://cmns.umd.edu/",True,"College of Computer, Mathematical, and Natural Sciences, https://cmns.umd.edu",True
"University of Maryland, College Park",PhD,Applied Mathematics,计算机、数学与自然科学学院,College of Computer,https://cmns.umd.edu,https://gradschool.umd.edu/computermathematicalnatural-sciences/amsc,https://amsc.umd.edu/academics/program-concentrations.html,3,all_valid_same,All 3 valid responses are identical,"College of Computer, Mathematical, and Natural Sciences, https://cmns.umd.edu",True,"College of Computer, Mathematical, and Natural Sciences, https://cmns.umd.edu",True,"College of Computer, Mathematical, and Natural Sciences, https://cmns.umd.edu",True
"University of Maryland, College Park",PhD,Mathematics,计算机、数学与自然科学学院,College of Computer,https://cmns.umd.edu,https://gradschool.umd.edu/computermathematicalnatural-sciences/math,https://www-math.umd.edu/graduate/prospective-students/general-information.html,3,all_valid_different,"All valid responses are different, randomly selected","College of Computer, Mathematical, and Natural Sciences, https://cmns.umd.edu",True,"College of Computer, Mathematical, and Natural Sciences, https://cmns.umd.edu/",True,"College of Computer, Mathematical, and Natural Sciences, https://cmns.umd.edu
",True
"Texas A&M University, College Station",Ph.D, Mathematics,文理学院,College of Arts & Sciences,https://artsci.tamu.edu/,https://www.math.tamu.edu/graduate/phd/appinfo-phd.html,https://www.math.tamu.edu/graduate/,1,single_valid_response,Only one valid response,,False,Not found,False,"College of Arts & Sciences, https://artsci.tamu.edu/",True
"Texas A&M University, College Station",Ph.D, Mathematics,文理学院,College of Arts and Sciences,https://liberalarts.tamu.edu/,https://www.math.tamu.edu/graduate/phd/appinfo-phd.html,https://www.math.tamu.edu/graduate/,2,all_valid_different,"All valid responses are different, randomly selected","College of Arts & Sciences, https://artsci.tamu.edu",True,,False,"College of Arts and Sciences, https://liberalarts.tamu.edu/",True
"Texas A&M University, College Station",MS, Mathematics：Teaching track,文理学院,College of Arts & Sciences,https://artsci.tamu.edu,https://www.math.tamu.edu/graduate/masters/appinfo-ms.html,https://www.math.tamu.edu/graduate/,1,single_valid_response,Only one valid response,"College of Arts & Sciences, https://artsci.tamu.edu",True,,False,"College of Arts and Sciences, Not found",False
"Texas A&M University, College Station",MS, Mathematics：Teaching track,文理学院,College of Arts & Sciences,https://artsci.tamu.edu,https://www.math.tamu.edu/graduate/masters/appinfo-ms.html,https://www.math.tamu.edu/graduate/,3,all_valid_different,"All valid responses are different, randomly selected","College of Arts and Sciences, https://artsandsciences.tamu.edu",True,"College of Arts & Sciences, https://artsandsciences.tamu.edu",True,"College of Arts & Sciences, https://artsci.tamu.edu",True
"Texas A&M University, College Station",MS, Mathematics,文理学院,College of Arts and Sciences,https://artsandsciences.tamu.edu/,https://www.math.tamu.edu/graduate/masters/appinfo-ms.html,https://www.math.tamu.edu/graduate/,2,all_valid_different,"All valid responses are different, randomly selected","College of Arts and Sciences, https://artsandsciences.tamu.edu/",True,"College of Arts & Sciences, https://artsci.tamu.edu",True,,False
"Texas A&M University, College Station",MS,Computational Math,文理学院,College of Arts and Sciences,https://artsandsciences.tamu.edu/,https://www.math.tamu.edu/graduate/masters/appinfo-ms.html,https://www.math.tamu.edu/graduate/,2,all_valid_different,"All valid responses are different, randomly selected","College of Arts & Sciences, https://www.artsci.tamu.edu/",True,"College of Arts and Sciences, https://artsandsciences.tamu.edu/",True,,False
"Texas A&M University, College Station",MS,Industrial Math,文理学院,College of Arts & Sciences,https://www.liberalarts.tamu.edu/,https://www.math.tamu.edu/graduate/masters/appinfo-ms.html,https://www.math.tamu.edu/graduate/,2,all_valid_different,"All valid responses are different, randomly selected","College of Arts & Sciences, https://artsci.tamu.edu",True,Not found,False,"College of Arts & Sciences, https://www.liberalarts.tamu.edu/",True
"Texas A&M University, College Station",MS,Math Biology,文理学院,College of Arts & Sciences,https://artsci.tamu.edu/,https://www.math.tamu.edu/graduate/masters/appinfo-ms.html,https://www.math.tamu.edu/graduate/,2,all_valid_different,"All valid responses are different, randomly selected","College of Arts & Sciences, https://artsci.tamu.edu/",True,Not found,False,"College of Arts & Sciences, https://artsci.tamu.edu",True
"Texas A&M University, College Station",MS, Mathematics,文理学院,College of Arts & Sciences,https://artsandsciences.tamu.edu,https://www.math.tamu.edu/graduate/masters/appinfo-ms.html,https://www.math.tamu.edu/graduate/,3,all_valid_different,"All valid responses are different, randomly selected","College of Arts & Sciences, https://artsandsciences.tamu.edu",True,"College of Arts & Sciences, https://www.artsandsciences.tamu.edu",True,"College of Arts & Sciences, https://artsandsciences.tamu.edu/",True
"Texas A&M University, College Station",MS,Computational Math,文理学院,College of Arts & Sciences,https://www.liberalarts.tamu.edu/,https://www.math.tamu.edu/graduate/masters/appinfo-ms.html,https://www.math.tamu.edu/graduate/,3,all_valid_different,"All valid responses are different, randomly selected","College of Arts & Sciences, https://www.liberalarts.tamu.edu/",True,"College of Arts & Sciences, https://www.artsandsciences.tamu.edu/",True,"College of Arts & Sciences, https://artsci.tamu.edu",True
"Texas A&M University, College Station",MS,Industrial Math,文理学院,College of Arts & Sciences,https://artsci.tamu.edu,https://www.math.tamu.edu/graduate/masters/appinfo-ms.html,https://www.math.tamu.edu/graduate/,2,all_valid_different,"All valid responses are different, randomly selected","College of Arts & Sciences, https://artsci.tamu.edu/",True,"College of Arts & Sciences, https://artsci.tamu.edu",True,Not found,False
"Texas A&M University, College Station",MS,Math Biology,文理学院,College of Arts & Sciences,https://www.artsandsciences.tamu.edu/,https://www.math.tamu.edu/graduate/masters/appinfo-ms.html,https://www.math.tamu.edu/graduate/,3,all_valid_different,"All valid responses are different, randomly selected","College of Arts and Sciences, https://artsandsciences.tamu.edu/",True,"College of Arts & Sciences, https://artsci.tamu.edu",True,"College of Arts & Sciences, https://www.artsandsciences.tamu.edu/",True
Virginia Tech,PHD,Mathematics,理学院,College of Science,https://www.science.vt.edu,https://math.vt.edu/grad-math/grad-app-guidelines.html,https://math.vt.edu/grad-math.html,3,majority_valid_same,2 valid responses are identical,"College of Science, https://science.vt.edu",True,"College of Science, https://www.science.vt.edu",True,"College of Science, https://www.science.vt.edu",True
Virginia Tech,MS,Mathematics ,理学院,College of Science,https://www.science.vt.edu/,https://math.vt.edu/grad-math/grad-app-guidelines.html,https://math.vt.edu/grad-math.html,3,all_valid_different,"All valid responses are different, randomly selected","College of Science, https://www.science.vt.edu/",True,"College of Science, https://science.vt.edu/",True,"College of Science, https://science.vt.edu",True
Lehigh University,Ph.D,Mathematics,文理学院,College of Arts and Sciences,https://cas.lehigh.edu,https://cas.lehigh.edu/grad-program/mathematics,https://math.cas.lehigh.edu/graduate-programs-mathematics,3,all_valid_same,All 3 valid responses are identical,"College of Arts and Sciences, https://cas.lehigh.edu",True,"College of Arts and Sciences, https://cas.lehigh.edu",True,"College of Arts and Sciences, https://cas.lehigh.edu",True
Lehigh University,MS,Mathematics,文理学院,College of Arts and Sciences,https://cas.lehigh.edu,https://cas.lehigh.edu/grad-program/mathematics,https://math.cas.lehigh.edu/graduate-programs-mathematics,3,all_valid_same,All 3 valid responses are identical,"College of Arts and Sciences, https://cas.lehigh.edu",True,"College of Arts and Sciences, https://cas.lehigh.edu",True,"College of Arts and Sciences, https://cas.lehigh.edu",True
Lehigh University,MS,Applied Mathematics,文理学院,College of Arts and Sciences,https://cas.lehigh.edu,https://cas.lehigh.edu/grad-program/mathematics,https://math.cas.lehigh.edu/graduate-programs-mathematics,3,all_valid_same,All 3 valid responses are identical,"College of Arts and Sciences, https://cas.lehigh.edu",True,"College of Arts and Sciences, https://cas.lehigh.edu",True,"College of Arts and Sciences, https://cas.lehigh.edu",True
Lehigh University,Ph.D,Applied Mathematics,文理学院,College of Arts and Sciences,https://cas.lehigh.edu,https://cas.lehigh.edu/grad-program/mathematics,https://math.cas.lehigh.edu/graduate-programs-mathematics,3,all_valid_same,All 3 valid responses are identical,"College of Arts and Sciences, https://cas.lehigh.edu",True,"College of Arts and Sciences, https://cas.lehigh.edu",True,"College of Arts and Sciences, https://cas.lehigh.edu",True
University of Rochester,Ph.D,Mathematics,文理学院,School of Arts & Sciences,https://www.sas.rochester.edu,https://www.sas.rochester.edu/mth/graduate/apply.html,https://www.sas.rochester.edu/mth/graduate/index.html,3,all_valid_same,All 3 valid responses are identical,"School of Arts & Sciences, https://www.sas.rochester.edu",True,"School of Arts & Sciences, https://www.sas.rochester.edu",True,"School of Arts & Sciences, https://www.sas.rochester.edu",True
Wake Forest University,MA, Mathematics (MA),文理研究生院,Graduate School of Arts & Sciences,https://gradschool.wfu.edu/,https://math.wfu.edu/prospective-students/,https://math.wfu.edu/grad-program-description/,1,single_valid_response,Only one valid response,The,False,Not found,False,"Graduate School of Arts & Sciences, https://gradschool.wfu.edu/",True
University of Georgia,MA,Mathematics,文理学院,Franklin College of Arts and Sciences,https://www.franklin.uga.edu,https://www.math.uga.edu/how-apply,https://www.math.uga.edu/ma-degree-mathematics,3,all_valid_different,"All valid responses are different, randomly selected","Franklin College of Arts and Sciences, https://www.franklin.uga.edu",True,"Franklin College of Arts and Sciences, https://franklin.uga.edu
",True,"Franklin College of Arts and Sciences, https://franklin.uga.edu",True
University of Georgia,PHD,Mathematics,文理学院,Franklin College of Arts and Sciences,https://franklin.uga.edu,https://www.math.uga.edu/how-apply,https://www.math.uga.edu/phd-degree-mathematics,3,all_valid_different,"All valid responses are different, randomly selected","Franklin College of Arts and Sciences, https://franklin.uga.edu/",True,"University of Georgia Graduate School, https://grad.uga.edu",True,"Franklin College of Arts and Sciences, https://franklin.uga.edu",True
University of Georgia,MS,Master of Applied Mathematical Sciences,文理学院,Franklin College of Arts and Sciences,https://www.franklin.uga.edu/,https://www.math.uga.edu/how-apply,https://www.math.uga.edu/master-applied-mathematical-sciences-mams,3,all_valid_different,"All valid responses are different, randomly selected","Franklin College of Arts and Sciences, https://www.franklin.uga.edu",True,"Franklin College of Arts and Sciences, https://www.franklin.uga.edu/",True,"Department of Mathematics, https://www.math.uga.edu",True
